session_id,user_id,session_start,session_end,device_type,referral_source,zip_code,pages_viewed,bounce,converted
SID00267,UID390,2025-03-21 13:09:33,2025-03-21 13:18:33,mobile,paid_search,85001,2,False,False
SID00268,UID273,2025-03-30 19:49:25,2025-03-30 20:04:25,mobile,paid_social,10001,0,True,False
SID00269,UID393,2025-03-22 23:41:53,2025-03-23 00:00:53,tablet,paid_search,10001,2,False,False
SID00270,UID65,2025-03-07 16:26:18,2025-03-07 16:39:18,mobile,paid_search,73301,1,True,False
SID00271,UID66,2025-03-24 18:17:27,2025-03-24 18:35:27,tablet,organic,90001,4,False,False
SID00272,UID338,2025-03-22 23:34:37,2025-03-22 23:42:37,desktop,organic,60601,3,False,False
SID00273,UID244,2025-03-02 03:57:51,2025-03-02 04:11:51,desktop,paid_search,10001,1,True,False
SID00274,UID485,2025-03-03 03:20:38,2025-03-03 03:37:38,desktop,paid_social,73301,1,True,False
SID00275,UID282,2025-03-17 15:59:07,2025-03-17 16:08:07,desktop,organic,10001,1,True,False
SID00276,UID85,2025-03-13 04:10:19,2025-03-13 04:24:19,mobile,paid_search,60601,5,True,False
SID00277,UID136,2025-03-12 13:41:19,2025-03-12 13:55:19,desktop,paid_social,85001,6,False,True
SID00278,UID271,2025-03-18 13:38:47,2025-03-18 13:53:47,desktop,paid_search,90001,4,False,False
SID00279,UID447,2025-03-20 13:27:40,2025-03-20 13:46:40,mobile,organic,90001,4,False,False
SID00280,UID311,2025-03-25 06:44:24,2025-03-25 06:46:24,desktop,paid_search,10001,3,False,False
SID00281,UID217,2025-03-01 12:34:25,2025-03-01 12:46:25,mobile,direct,90001,0,False,False
SID00282,UID494,2025-03-19 09:42:56,2025-03-19 09:53:56,desktop,paid_search,90001,5,False,False
SID00283,UID109,2025-03-27 21:34:33,2025-03-27 21:37:33,mobile,organic,85001,3,False,False
SID00284,UID476,2025-03-08 12:34:57,2025-03-08 12:39:57,tablet,paid_search,60601,5,False,False
SID00285,UID277,2025-03-13 23:31:07,2025-03-13 23:46:07,desktop,paid_social,73301,3,False,True
SID00286,UID387,2025-03-28 02:46:28,2025-03-28 03:03:28,desktop,paid_search,85001,4,False,True
SID00287,UID374,2025-03-14 23:35:45,2025-03-14 23:49:45,desktop,organic,60601,2,False,True
SID00288,UID354,2025-03-22 01:23:00,2025-03-22 01:33:00,desktop,organic,90001,1,True,False
SID00289,UID103,2025-03-02 20:14:58,2025-03-02 20:27:58,tablet,organic,90001,4,False,False
SID00290,UID366,2025-03-20 08:59:32,2025-03-20 09:18:32,desktop,organic,73301,3,False,False
SID00291,UID160,2025-03-18 12:01:10,2025-03-18 12:13:10,mobile,paid_social,90001,1,True,False
SID00292,UID205,2025-03-30 12:23:50,2025-03-30 12:26:50,desktop,paid_social,73301,2,False,False
SID00293,UID344,2025-03-21 21:19:49,2025-03-21 21:27:49,desktop,paid_social,60601,4,False,True
SID00294,UID333,2025-03-12 20:39:19,2025-03-12 20:50:19,mobile,organic,60601,4,False,False
SID00295,UID192,2025-03-23 08:57:19,2025-03-23 09:03:19,desktop,paid_search,10001,5,False,False
SID00296,UID225,2025-03-10 17:43:52,2025-03-10 17:57:52,desktop,organic,10001,5,False,False
SID00297,UID461,2025-03-04 18:18:36,2025-03-04 18:31:36,desktop,paid_search,73301,3,False,False
SID00298,UID265,2025-03-20 07:59:32,2025-03-20 08:14:32,mobile,paid_social,60601,2,False,False
SID00299,UID232,2025-03-27 16:35:50,2025-03-27 16:38:50,tablet,organic,85001,0,False,False
SID00300,UID62,2025-03-07 22:13:58,2025-03-07 22:28:58,desktop,organic,73301,2,False,False
SID00301,UID127,2025-03-16 22:07:48,2025-03-16 22:12:48,desktop,direct,60601,4,False,False
SID00302,UID116,2025-03-16 04:46:27,2025-03-16 05:00:27,mobile,paid_social,60601,2,False,False
SID00303,UID33,2025-03-23 06:50:27,2025-03-23 07:03:27,mobile,organic,60601,1,True,False
SID00304,UID174,2025-03-02 10:10:41,2025-03-02 10:12:41,tablet,organic,85001,3,False,False
SID00305,UID11,2025-03-05 06:45:23,2025-03-05 06:59:23,mobile,organic,90001,4,True,False
SID00306,UID302,2025-03-24 07:57:59,2025-03-24 08:16:59,desktop,organic,85001,3,False,False
SID00307,UID284,2025-03-14 06:28:29,2025-03-14 06:46:29,mobile,organic,10001,6,False,False
SID00308,UID118,2025-03-13 02:55:28,2025-03-13 03:09:28,mobile,paid_social,73301,2,False,False
SID00309,UID302,2025-03-09 10:49:02,2025-03-09 11:07:02,mobile,paid_social,10001,2,False,False
SID00310,UID113,2025-03-04 14:59:53,2025-03-04 15:10:53,mobile,organic,90001,3,False,False
SID00311,UID4,2025-03-11 16:25:16,2025-03-11 16:37:16,desktop,paid_search,90001,5,False,False
SID00312,UID37,2025-03-17 15:25:15,2025-03-17 15:36:15,desktop,organic,85001,3,False,False
SID00313,UID363,2025-03-26 21:47:46,2025-03-26 22:03:46,tablet,paid_social,10001,6,False,False
SID00314,UID324,2025-03-21 15:31:27,2025-03-21 15:38:27,mobile,paid_search,90001,2,False,False
SID00315,UID31,2025-03-30 19:54:36,2025-03-30 20:07:36,desktop,paid_social,90001,4,False,False
SID00316,UID118,2025-03-17 18:36:04,2025-03-17 18:37:04,desktop,organic,73301,4,False,False
SID00317,UID35,2025-03-26 16:48:00,2025-03-26 16:58:00,desktop,organic,10001,3,False,True
SID00318,UID464,2025-03-02 01:02:51,2025-03-02 01:17:51,desktop,organic,10001,2,False,False
SID00319,UID17,2025-03-29 12:23:02,2025-03-29 12:39:02,tablet,organic,85001,4,False,False
SID00320,UID441,2025-03-30 15:52:55,2025-03-30 16:07:55,mobile,direct,60601,1,True,False
SID00321,UID170,2025-03-27 14:55:51,2025-03-27 15:07:51,mobile,organic,85001,3,True,False
SID00322,UID37,2025-03-09 22:16:48,2025-03-09 22:27:48,desktop,paid_search,73301,1,True,False
SID00323,UID264,2025-03-14 10:34:28,2025-03-14 10:43:28,mobile,paid_search,85001,2,False,False
SID00324,UID122,2025-03-28 02:03:46,2025-03-28 02:11:46,mobile,paid_search,73301,1,True,False
SID00325,UID143,2025-03-11 15:05:54,2025-03-11 15:14:54,tablet,paid_social,73301,2,False,False
SID00326,UID343,2025-03-07 14:54:10,2025-03-07 15:09:10,mobile,paid_social,10001,4,True,False
SID00327,UID249,2025-03-12 08:19:33,2025-03-12 08:33:33,mobile,paid_social,73301,3,True,False
SID00328,UID110,2025-03-30 03:38:06,2025-03-30 03:39:06,desktop,organic,73301,1,True,False
SID00329,UID277,2025-03-07 11:32:18,2025-03-07 11:35:18,tablet,paid_search,85001,6,False,True
SID00330,UID68,2025-03-05 13:40:14,2025-03-05 13:52:14,desktop,organic,60601,3,False,False
SID00331,UID371,2025-03-11 13:29:40,2025-03-11 13:35:40,desktop,direct,60601,4,False,False
SID00332,UID479,2025-03-22 19:26:53,2025-03-22 19:36:53,tablet,organic,60601,6,False,False
SID00333,UID452,2025-03-29 01:21:19,2025-03-29 01:31:19,mobile,organic,10001,8,False,False
SID00334,UID293,2025-03-02 06:47:47,2025-03-02 06:50:47,desktop,paid_social,90001,3,False,False
SID00335,UID296,2025-03-22 21:33:11,2025-03-22 21:36:11,desktop,direct,60601,5,False,True
SID00336,UID243,2025-03-23 01:58:12,2025-03-23 02:02:12,desktop,organic,10001,3,False,False
SID00337,UID125,2025-03-07 14:57:35,2025-03-07 15:06:35,tablet,paid_social,73301,2,False,False
SID00338,UID402,2025-03-12 22:15:13,2025-03-12 22:22:13,desktop,paid_search,10001,6,False,False
SID00339,UID243,2025-03-24 04:33:11,2025-03-24 04:49:11,tablet,paid_social,85001,5,False,False
SID00340,UID414,2025-03-22 17:20:48,2025-03-22 17:35:48,mobile,organic,10001,3,False,False
SID00341,UID209,2025-03-18 02:32:04,2025-03-18 02:45:04,mobile,organic,90001,5,True,False
SID00342,UID98,2025-03-02 04:55:57,2025-03-02 05:01:57,desktop,paid_social,10001,1,True,False
SID00343,UID49,2025-03-12 20:03:03,2025-03-12 20:18:03,desktop,direct,85001,2,False,True
SID00344,UID50,2025-03-25 14:50:35,2025-03-25 15:06:35,desktop,paid_social,73301,4,False,False
SID00345,UID338,2025-03-12 08:00:04,2025-03-12 08:08:04,desktop,organic,60601,4,False,False
SID00346,UID221,2025-03-19 21:58:05,2025-03-19 22:00:05,desktop,paid_search,90001,0,False,False
SID00347,UID182,2025-03-01 19:33:12,2025-03-01 19:38:12,mobile,direct,90001,4,True,False
SID00348,UID217,2025-03-05 09:37:11,2025-03-05 09:44:11,mobile,paid_search,73301,3,False,False
SID00349,UID211,2025-03-29 12:39:34,2025-03-29 12:52:34,tablet,paid_search,85001,3,False,True
SID00350,UID240,2025-03-12 03:13:16,2025-03-12 03:17:16,mobile,organic,10001,6,False,False
SID00351,UID443,2025-03-30 22:54:58,2025-03-30 23:13:58,desktop,paid_social,90001,3,False,False
SID00352,UID374,2025-03-18 14:08:33,2025-03-18 14:11:33,mobile,paid_search,85001,4,False,False
SID00353,UID28,2025-03-11 16:02:09,2025-03-11 16:04:09,desktop,paid_social,10001,1,True,False
SID00354,UID345,2025-03-24 01:40:53,2025-03-24 01:43:53,mobile,paid_search,85001,1,True,False
SID00355,UID335,2025-03-05 08:57:35,2025-03-05 09:13:35,mobile,direct,60601,0,True,False
SID00356,UID331,2025-03-13 12:30:10,2025-03-13 12:44:10,desktop,organic,85001,3,False,False
SID00357,UID51,2025-03-26 20:07:31,2025-03-26 20:22:31,desktop,organic,90001,3,False,False
SID00358,UID32,2025-03-07 11:18:00,2025-03-07 11:28:00,tablet,paid_social,60601,6,False,False
SID00359,UID207,2025-03-01 00:55:59,2025-03-01 01:12:59,desktop,paid_search,85001,2,False,False
SID00360,UID373,2025-03-03 23:32:13,2025-03-03 23:39:13,desktop,organic,10001,4,False,True
SID00361,UID174,2025-03-19 05:24:33,2025-03-19 05:39:33,tablet,organic,10001,2,False,False
SID00362,UID410,2025-03-01 20:01:29,2025-03-01 20:03:29,mobile,paid_social,60601,4,False,False
SID00363,UID442,2025-03-02 05:20:00,2025-03-02 05:24:00,tablet,organic,90001,3,False,False
SID00364,UID56,2025-03-28 14:24:20,2025-03-28 14:33:20,mobile,paid_search,10001,4,False,False
SID00365,UID128,2025-03-27 19:03:25,2025-03-27 19:18:25,desktop,paid_search,10001,4,False,True
SID00366,UID99,2025-03-08 02:18:42,2025-03-08 02:25:42,desktop,paid_social,90001,5,False,False
SID00367,UID98,2025-03-30 15:20:24,2025-03-30 15:28:24,mobile,organic,10001,2,False,False
SID00368,UID275,2025-03-25 18:13:55,2025-03-25 18:19:55,desktop,organic,10001,3,False,False
SID00369,UID230,2025-03-28 04:34:15,2025-03-28 04:44:15,desktop,organic,60601,4,False,False
SID00370,UID72,2025-03-02 02:35:33,2025-03-02 02:37:33,desktop,paid_social,10001,3,False,False
SID00371,UID217,2025-03-22 16:01:16,2025-03-22 16:16:16,desktop,paid_social,90001,2,False,False
SID00372,UID94,2025-03-05 02:40:54,2025-03-05 02:51:54,desktop,paid_search,10001,2,False,False
SID00373,UID143,2025-03-27 16:26:26,2025-03-27 16:42:26,tablet,organic,60601,3,False,False
SID00374,UID237,2025-03-01 14:26:11,2025-03-01 14:30:11,mobile,direct,90001,4,False,False
SID00375,UID128,2025-03-05 03:56:39,2025-03-05 04:01:39,desktop,paid_search,10001,4,False,False
SID00376,UID448,2025-03-22 13:47:54,2025-03-22 14:00:54,desktop,paid_search,10001,2,False,False
SID00377,UID473,2025-03-26 19:24:21,2025-03-26 19:33:21,desktop,paid_social,90001,4,False,False
SID00378,UID39,2025-03-22 11:48:27,2025-03-22 11:50:27,desktop,paid_search,85001,1,True,False
SID00379,UID227,2025-03-25 18:41:39,2025-03-25 18:56:39,mobile,paid_social,10001,4,True,False
SID00380,UID414,2025-03-26 19:04:55,2025-03-26 19:23:55,desktop,paid_search,73301,2,False,False
SID00381,UID442,2025-03-16 14:14:39,2025-03-16 14:29:39,mobile,paid_search,60601,4,False,False
SID00382,UID439,2025-03-25 19:46:53,2025-03-25 20:03:53,desktop,organic,85001,3,False,False
SID00383,UID282,2025-03-17 09:17:08,2025-03-17 09:20:08,tablet,paid_search,90001,2,False,True
SID00384,UID51,2025-03-27 19:20:27,2025-03-27 19:36:27,mobile,paid_search,10001,5,True,False
SID00385,UID26,2025-03-20 06:27:36,2025-03-20 06:36:36,mobile,paid_search,10001,3,False,False
SID00386,UID334,2025-03-26 12:56:00,2025-03-26 13:04:00,mobile,paid_social,10001,2,True,False
SID00387,UID277,2025-03-12 01:26:20,2025-03-12 01:39:20,desktop,organic,73301,5,False,False
SID00388,UID429,2025-03-26 23:12:55,2025-03-26 23:15:55,desktop,direct,60601,0,False,True
SID00389,UID8,2025-03-16 22:54:09,2025-03-16 23:05:09,desktop,organic,60601,3,False,False
SID00390,UID497,2025-03-17 10:43:31,2025-03-17 10:58:31,desktop,paid_social,10001,2,False,False
SID00391,UID48,2025-03-26 06:23:04,2025-03-26 06:42:04,desktop,paid_search,85001,3,False,False
SID00392,UID475,2025-03-07 23:31:19,2025-03-07 23:47:19,mobile,organic,10001,2,False,False
SID00393,UID386,2025-03-03 11:54:29,2025-03-03 12:05:29,mobile,paid_search,73301,4,False,False
SID00394,UID435,2025-03-25 20:20:06,2025-03-25 20:35:06,desktop,organic,85001,3,False,False
SID00395,UID122,2025-03-04 02:12:40,2025-03-04 02:18:40,mobile,organic,60601,5,False,False
SID00396,UID86,2025-03-04 21:42:52,2025-03-04 21:57:52,desktop,paid_search,73301,4,False,False
SID00397,UID209,2025-03-10 11:36:36,2025-03-10 11:41:36,desktop,direct,73301,3,False,True
SID00398,UID249,2025-03-19 08:23:42,2025-03-19 08:31:42,desktop,paid_social,60601,5,False,False
SID00399,UID247,2025-03-04 04:44:05,2025-03-04 05:00:05,desktop,paid_search,90001,3,False,False
SID00400,UID110,2025-03-17 11:15:02,2025-03-17 11:28:02,tablet,direct,60601,4,False,True
SID00401,UID443,2025-03-27 02:39:13,2025-03-27 02:55:13,desktop,organic,60601,1,True,False
SID00402,UID206,2025-03-15 10:41:33,2025-03-15 10:52:33,desktop,organic,90001,2,False,True
SID00403,UID463,2025-03-14 12:07:41,2025-03-14 12:23:41,tablet,paid_search,85001,6,False,False
SID00404,UID31,2025-03-22 15:42:35,2025-03-22 15:56:35,tablet,direct,73301,6,False,True
SID00405,UID85,2025-03-01 16:27:26,2025-03-01 16:36:26,desktop,paid_search,90001,3,False,True
SID00406,UID195,2025-03-06 11:39:32,2025-03-06 11:57:32,mobile,paid_social,73301,2,False,False
SID00407,UID2,2025-03-14 03:04:04,2025-03-14 03:15:04,mobile,organic,73301,1,True,False
SID00408,UID200,2025-03-27 03:31:02,2025-03-27 03:36:02,desktop,paid_search,73301,4,False,False
SID00409,UID136,2025-03-06 07:55:19,2025-03-06 08:03:19,mobile,organic,60601,2,True,False
SID00410,UID475,2025-03-30 06:39:40,2025-03-30 06:48:40,desktop,direct,73301,6,False,False
SID00411,UID402,2025-03-14 03:19:23,2025-03-14 03:26:23,desktop,paid_social,10001,2,False,False
SID00412,UID402,2025-03-12 08:53:24,2025-03-12 09:11:24,desktop,paid_search,90001,2,False,False
SID00413,UID233,2025-03-28 15:19:27,2025-03-28 15:34:27,desktop,paid_search,90001,1,True,False
SID00414,UID147,2025-03-19 08:45:16,2025-03-19 08:53:16,desktop,direct,10001,4,False,True
SID00415,UID217,2025-03-20 04:21:02,2025-03-20 04:26:02,desktop,paid_social,73301,2,False,False
SID00416,UID357,2025-03-07 21:57:17,2025-03-07 22:07:17,mobile,organic,90001,4,False,False
SID00417,UID491,2025-03-18 00:41:56,2025-03-18 00:51:56,desktop,paid_search,73301,1,True,False
SID00418,UID375,2025-03-24 15:40:12,2025-03-24 15:47:12,mobile,organic,90001,6,False,False
SID00419,UID402,2025-03-07 15:42:04,2025-03-07 15:54:04,mobile,direct,90001,3,False,False
SID00420,UID285,2025-03-09 06:44:06,2025-03-09 06:52:06,mobile,organic,90001,2,True,False
SID00421,UID339,2025-03-07 23:04:06,2025-03-07 23:10:06,tablet,organic,60601,7,False,False
SID00422,UID368,2025-03-07 01:22:55,2025-03-07 01:28:55,desktop,paid_social,60601,2,False,False
SID00423,UID250,2025-03-26 21:07:02,2025-03-26 21:16:02,mobile,organic,60601,5,False,False
SID00424,UID80,2025-03-01 07:39:21,2025-03-01 07:49:21,mobile,paid_search,73301,0,False,False
SID00425,UID98,2025-03-20 23:09:05,2025-03-20 23:17:05,mobile,paid_social,73301,2,False,False
SID00426,UID152,2025-03-26 13:30:13,2025-03-26 13:46:13,desktop,organic,60601,3,False,False
SID00427,UID112,2025-03-13 05:20:08,2025-03-13 05:36:08,mobile,paid_search,85001,3,False,False
SID00428,UID496,2025-03-19 14:48:17,2025-03-19 14:49:17,mobile,paid_search,10001,2,False,False
SID00429,UID30,2025-03-10 10:56:29,2025-03-10 10:58:29,tablet,direct,73301,0,False,True
SID00430,UID297,2025-03-08 04:28:23,2025-03-08 04:40:23,desktop,paid_search,85001,2,False,False
SID00431,UID377,2025-03-10 04:50:39,2025-03-10 04:58:39,mobile,organic,60601,3,False,False
SID00432,UID278,2025-03-11 06:32:10,2025-03-11 06:49:10,desktop,organic,85001,2,False,True
SID00433,UID32,2025-03-22 06:13:30,2025-03-22 06:20:30,desktop,organic,60601,1,True,False
SID00434,UID383,2025-03-18 02:24:51,2025-03-18 02:29:51,desktop,paid_search,60601,2,False,False
SID00435,UID161,2025-03-26 10:31:17,2025-03-26 10:45:17,mobile,organic,60601,4,False,False
SID00436,UID30,2025-03-29 10:21:44,2025-03-29 10:33:44,desktop,organic,60601,3,False,True
SID00437,UID26,2025-03-21 08:12:51,2025-03-21 08:24:51,desktop,direct,73301,1,True,False
SID00438,UID300,2025-03-01 20:00:29,2025-03-01 20:10:29,desktop,organic,85001,3,False,False
SID00439,UID245,2025-03-21 00:03:35,2025-03-21 00:18:35,mobile,organic,60601,3,False,False
SID00440,UID258,2025-03-24 10:34:09,2025-03-24 10:50:09,mobile,organic,90001,4,False,False
SID00441,UID471,2025-03-15 17:49:58,2025-03-15 17:55:58,desktop,organic,90001,4,False,False
SID00442,UID437,2025-03-07 13:27:30,2025-03-07 13:32:30,tablet,organic,10001,1,True,False
SID00443,UID272,2025-03-22 16:18:33,2025-03-22 16:35:33,desktop,organic,73301,7,False,True
SID00444,UID81,2025-03-12 19:28:56,2025-03-12 19:41:56,desktop,paid_social,90001,2,False,False
SID00445,UID30,2025-03-14 17:06:09,2025-03-14 17:17:09,desktop,paid_social,90001,1,True,False
SID00446,UID492,2025-03-11 05:03:29,2025-03-11 05:12:29,mobile,organic,90001,4,True,False
SID00447,UID261,2025-03-30 14:18:47,2025-03-30 14:30:47,mobile,organic,90001,1,True,False
SID00448,UID42,2025-03-01 18:53:18,2025-03-01 19:08:18,mobile,organic,85001,3,False,False
SID00449,UID436,2025-03-24 00:51:00,2025-03-24 01:08:00,desktop,organic,10001,2,False,False
SID00450,UID96,2025-03-22 00:29:37,2025-03-22 00:35:37,tablet,paid_search,85001,4,False,False
SID00451,UID36,2025-03-04 11:42:07,2025-03-04 11:47:07,desktop,paid_search,90001,0,False,False
SID00452,UID305,2025-03-16 21:11:07,2025-03-16 21:23:07,desktop,paid_search,90001,3,False,True
SID00453,UID35,2025-03-15 06:28:23,2025-03-15 06:45:23,mobile,direct,73301,5,False,False
SID00454,UID346,2025-03-22 17:23:39,2025-03-22 17:38:39,tablet,paid_search,73301,3,False,True
SID00455,UID442,2025-03-04 01:01:57,2025-03-04 01:09:57,mobile,organic,73301,3,False,False
SID00456,UID121,2025-03-04 20:44:19,2025-03-04 20:56:19,mobile,direct,85001,1,True,False
SID00457,UID207,2025-03-14 09:05:02,2025-03-14 09:11:02,tablet,paid_search,10001,1,True,False
SID00458,UID62,2025-03-29 20:50:44,2025-03-29 21:04:44,mobile,paid_search,85001,4,True,False
SID00459,UID483,2025-03-08 07:04:53,2025-03-08 07:20:53,mobile,paid_search,90001,4,False,False
SID00460,UID456,2025-03-04 12:38:05,2025-03-04 12:54:05,mobile,paid_social,60601,7,False,False
SID00461,UID292,2025-03-09 16:21:31,2025-03-09 16:30:31,desktop,paid_social,10001,3,False,True
SID00462,UID127,2025-03-22 01:26:20,2025-03-22 01:39:20,mobile,paid_search,73301,2,False,False
SID00463,UID297,2025-03-16 10:50:55,2025-03-16 10:59:55,desktop,paid_social,90001,1,True,False
SID00464,UID305,2025-03-09 10:43:45,2025-03-09 10:56:45,desktop,organic,90001,1,True,False
SID00465,UID21,2025-03-29 04:18:11,2025-03-29 04:29:11,desktop,organic,90001,2,False,False
SID00466,UID318,2025-03-22 08:39:23,2025-03-22 08:51:23,desktop,paid_social,60601,1,True,False
SID00467,UID42,2025-03-04 00:48:13,2025-03-04 01:03:13,desktop,organic,90001,4,False,True
SID00468,UID215,2025-03-29 04:02:26,2025-03-29 04:10:26,tablet,organic,73301,4,False,False
SID00469,UID337,2025-03-08 04:14:59,2025-03-08 04:21:59,desktop,paid_search,85001,3,False,True
SID00470,UID299,2025-03-12 12:10:02,2025-03-12 12:15:02,desktop,paid_search,60601,3,False,False
SID00471,UID290,2025-03-12 17:57:27,2025-03-12 18:01:27,desktop,organic,73301,2,False,False
SID00472,UID268,2025-03-04 02:58:43,2025-03-04 03:05:43,desktop,paid_social,60601,4,False,False
SID00473,UID162,2025-03-27 07:04:42,2025-03-27 07:15:42,mobile,paid_social,73301,3,False,False
SID00474,UID479,2025-03-08 20:19:57,2025-03-08 20:28:57,mobile,organic,90001,0,True,False
SID00475,UID134,2025-03-09 06:54:32,2025-03-09 07:04:32,tablet,direct,60601,4,False,False
SID00476,UID105,2025-03-10 18:37:29,2025-03-10 18:41:29,desktop,paid_search,85001,2,False,False
SID00477,UID343,2025-03-08 17:31:52,2025-03-08 17:33:52,mobile,organic,10001,4,False,False
SID00478,UID367,2025-03-11 13:31:39,2025-03-11 13:47:39,mobile,organic,60601,6,True,False
SID00479,UID161,2025-03-15 01:17:07,2025-03-15 01:30:07,desktop,organic,73301,3,False,False
SID00480,UID123,2025-03-29 17:33:50,2025-03-29 17:42:50,mobile,organic,85001,2,False,False
SID00481,UID136,2025-03-13 07:29:43,2025-03-13 07:31:43,desktop,paid_search,73301,2,False,False
SID00482,UID203,2025-03-16 07:07:34,2025-03-16 07:21:34,desktop,paid_social,60601,2,False,False
SID00483,UID68,2025-03-12 03:58:36,2025-03-12 04:12:36,mobile,paid_search,73301,2,False,False
